char, level, race, charclass, zone, guild, timestamp
22268,70,Undead,Priest,Warsong Gulch,204,01/01/08 05:44:41
22493,70,Undead,Priest,Nagrand,104,01/01/08 05:44:41
1027,70,Undead,Rogue,Coilfang: The Slave Pens,5,01/01/08 05:44:46
30945,70,Undead,Rogue,Warsong Gulch,167,01/01/08 05:44:46
23363,70,Undead,Warlock,Hall of Legends,-1,01/01/08 05:44:51
17528,70,Undead,Warlock,Orgrimmar,-1,01/01/08 05:44:51
24994,70,Undead,Warlock,Coilfang: The Slave Pens,53,01/01/08 05:44:51
65445,7,Blood Elf,Hunter,Tirisfal Glades,-1,01/01/08 05:45:02
65557,5,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 05:45:02
65555,6,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 05:45:02
65537,8,Blood Elf,Warlock,Eversong Woods,-1,01/01/08 05:45:02
62654,12,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 05:45:07
64459,20,Blood Elf,Mage,The Barrens,282,01/01/08 05:45:07
65302,14,Blood Elf,Hunter,Ghostlands,282,01/01/08 05:45:07
63818,28,Blood Elf,Priest,Orgrimmar,-1,01/01/08 05:45:12
63650,28,Blood Elf,Paladin,Orgrimmar,-1,01/01/08 05:45:12
40982,29,Blood Elf,Paladin,Tirisfal Glades,167,01/01/08 05:45:12
63559,39,Blood Elf,Paladin,Scarlet Monastery,131,01/01/08 05:45:17
64597,36,Blood Elf,Paladin,Arathi Highlands,282,01/01/08 05:45:17
63488,44,Blood Elf,Rogue,Tanaris,282,01/01/08 05:45:22
63796,41,Blood Elf,Warlock,Maraudon,-1,01/01/08 05:45:22
64411,41,Blood Elf,Rogue,Arathi Highlands,282,01/01/08 05:45:22
34776,46,Blood Elf,Paladin,Zul'Farrak,103,01/01/08 05:45:27
49841,46,Blood Elf,Rogue,Stranglethorn Vale,-1,01/01/08 05:45:27
61663,51,Blood Elf,Rogue,Tanaris,282,01/01/08 05:45:32
37084,52,Blood Elf,Paladin,Un'Goro Crater,282,01/01/08 05:45:32
59446,61,Blood Elf,Mage,Winterspring,167,01/01/08 05:45:43
64813,64,Blood Elf,Priest,Terokkar Forest,-1,01/01/08 05:45:43
63189,65,Blood Elf,Hunter,Zangarmarsh,266,01/01/08 05:45:43
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 05:45:53
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 05:45:58
47821,70,Blood Elf,Paladin,Orgrimmar,189,01/01/08 05:46:03
35051,70,Blood Elf,Paladin,Alterac Valley,9,01/01/08 05:46:03
13666,70,Blood Elf,Paladin,Warsong Gulch,204,01/01/08 05:46:03
51138,70,Blood Elf,Paladin,Terokkar Forest,189,01/01/08 05:46:03
35143,70,Blood Elf,Hunter,Blade's Edge Mountains,5,01/01/08 05:46:08
44354,70,Blood Elf,Hunter,Thunder Bluff,189,01/01/08 05:46:08
59803,70,Blood Elf,Priest,Orgrimmar,-1,01/01/08 05:46:18
42935,70,Blood Elf,Priest,Coilfang: The Slave Pens,259,01/01/08 05:46:18
51738,70,Blood Elf,Priest,Arathi Basin,104,01/01/08 05:46:18
27494,70,Blood Elf,Mage,Zul'Farrak,104,01/01/08 05:46:28
56860,46,Orc,Warrior,Orgrimmar,-1,01/01/08 05:52:01
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 05:52:11
22579,67,Orc,Hunter,Nagrand,53,01/01/08 05:52:11
11955,70,Orc,Warrior,Scarlet Monastery,103,01/01/08 05:52:16
18200,70,Orc,Hunter,Terokkar Forest,251,01/01/08 05:52:21
25501,70,Orc,Hunter,Terokkar Forest,-1,01/01/08 05:52:21
793,70,Orc,Shaman,Warsong Gulch,-1,01/01/08 05:52:31
44813,45,Tauren,Druid,Thousand Needles,189,01/01/08 05:52:42
21161,28,Tauren,Shaman,Ashenvale,-1,01/01/08 05:52:42
65523,10,Tauren,Druid,Eversong Woods,-1,01/01/08 05:52:42
65516,9,Tauren,Druid,Mulgore,167,01/01/08 05:52:42
63191,25,Tauren,Druid,Thunder Bluff,282,01/01/08 05:52:42
22026,60,Tauren,Druid,Burning Steppes,282,01/01/08 05:52:47
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 05:52:47
27793,69,Tauren,Shaman,Hellfire Peninsula,228,01/01/08 05:52:52
820,70,Tauren,Shaman,Maraudon,103,01/01/08 05:53:07
23561,70,Tauren,Shaman,Netherstorm,204,01/01/08 05:53:07
22318,70,Tauren,Druid,Alterac Valley,103,01/01/08 05:53:12
7411,70,Tauren,Druid,Zangarmarsh,53,01/01/08 05:53:12
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 05:53:12
182,1,Troll,Hunter,Durotar,-1,01/01/08 05:53:18
64233,35,Troll,Hunter,Stranglethorn Vale,174,01/01/08 05:53:18
230,70,Troll,Warrior,Coilfang: The Slave Pens,103,01/01/08 05:53:33
22246,70,Troll,Hunter,Shadowmoon Valley,243,01/01/08 05:53:38
590,70,Troll,Rogue,Netherstorm,103,01/01/08 05:53:43
24897,70,Troll,Priest,Eye of the Storm,103,01/01/08 05:53:53
29395,70,Troll,Priest,Nagrand,35,01/01/08 05:53:53
25748,70,Troll,Mage,Coilfang: The Slave Pens,259,01/01/08 05:53:58
47856,30,Undead,Warrior,Thousand Needles,174,01/01/08 05:54:04
65002,15,Undead,Warlock,Orgrimmar,282,01/01/08 05:54:04
64741,30,Undead,Rogue,Orgrimmar,282,01/01/08 05:54:04
65351,16,Undead,Rogue,Silverpine Forest,243,01/01/08 05:54:04
22790,70,Undead,Mage,Blade's Edge Mountains,103,01/01/08 05:54:24
22268,70,Undead,Priest,Orgrimmar,204,01/01/08 05:54:29
11587,70,Undead,Priest,Orgrimmar,62,01/01/08 05:54:29
22493,70,Undead,Priest,Shattrath City,104,01/01/08 05:54:29
1027,70,Undead,Rogue,Coilfang: The Slave Pens,5,01/01/08 05:54:34
30945,70,Undead,Rogue,Warsong Gulch,167,01/01/08 05:54:34
24994,70,Undead,Warlock,Coilfang: The Slave Pens,53,01/01/08 05:54:39
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 05:54:39
23363,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 05:54:39
65445,8,Blood Elf,Hunter,Tirisfal Glades,-1,01/01/08 05:54:49
65557,5,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 05:54:49
45714,1,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 05:54:49
65555,7,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 05:54:49
65537,8,Blood Elf,Warlock,Silvermoon City,-1,01/01/08 05:54:49
64459,20,Blood Elf,Mage,The Barrens,282,01/01/08 05:54:54
65302,14,Blood Elf,Hunter,Ghostlands,282,01/01/08 05:54:54
63818,28,Blood Elf,Priest,Orgrimmar,-1,01/01/08 05:55:00
63650,28,Blood Elf,Paladin,Orgrimmar,-1,01/01/08 05:55:00
40982,29,Blood Elf,Paladin,Scarlet Monastery,167,01/01/08 05:55:00
63559,39,Blood Elf,Paladin,Scarlet Monastery,131,01/01/08 05:55:05
63488,44,Blood Elf,Rogue,Tanaris,282,01/01/08 05:55:10
64411,41,Blood Elf,Rogue,Undercity,282,01/01/08 05:55:10
63796,41,Blood Elf,Warlock,Maraudon,-1,01/01/08 05:55:10
34776,46,Blood Elf,Paladin,Zul'Farrak,103,01/01/08 05:55:15
49841,46,Blood Elf,Rogue,Stranglethorn Vale,-1,01/01/08 05:55:15
37084,52,Blood Elf,Paladin,Un'Goro Crater,282,01/01/08 05:55:20
59446,61,Blood Elf,Mage,Winterspring,167,01/01/08 05:55:30
64813,64,Blood Elf,Priest,Terokkar Forest,-1,01/01/08 05:55:30
63189,65,Blood Elf,Hunter,Zangarmarsh,266,01/01/08 05:55:30
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 05:55:41
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 05:55:46
13666,70,Blood Elf,Paladin,Orgrimmar,204,01/01/08 05:55:51
47821,70,Blood Elf,Paladin,Orgrimmar,189,01/01/08 05:55:51
35051,70,Blood Elf,Paladin,Alterac Valley,9,01/01/08 05:55:51
35143,70,Blood Elf,Hunter,Blade's Edge Mountains,5,01/01/08 05:55:56
44354,70,Blood Elf,Hunter,Thunder Bluff,189,01/01/08 05:55:56
42935,70,Blood Elf,Priest,Coilfang: The Slave Pens,259,01/01/08 05:56:06
51738,70,Blood Elf,Priest,Eye of the Storm,104,01/01/08 05:56:06
59803,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 05:56:06
27494,70,Blood Elf,Mage,Zul'Farrak,104,01/01/08 05:56:16
56860,46,Orc,Warrior,Dustwallow Marsh,-1,01/01/08 06:01:49
62117,69,Orc,Shaman,Alterac Mountains,35,01/01/08 06:01:59
22579,67,Orc,Hunter,Shattrath City,53,01/01/08 06:01:59
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 06:01:59
11955,70,Orc,Warrior,Scarlet Monastery,103,01/01/08 06:02:04
18200,70,Orc,Hunter,Terokkar Forest,251,01/01/08 06:02:09
25501,70,Orc,Hunter,Terokkar Forest,-1,01/01/08 06:02:09
793,70,Orc,Shaman,Warsong Gulch,-1,01/01/08 06:02:19
5715,11,Tauren,Warrior,Orgrimmar,-1,01/01/08 06:02:29
65523,10,Tauren,Druid,Undercity,-1,01/01/08 06:02:29
21161,28,Tauren,Shaman,Ashenvale,-1,01/01/08 06:02:29
65516,9,Tauren,Druid,Mulgore,167,01/01/08 06:02:29
44813,45,Tauren,Druid,Feralas,189,01/01/08 06:02:29
63191,25,Tauren,Druid,Thunder Bluff,282,01/01/08 06:02:29
22026,60,Tauren,Druid,Burning Steppes,282,01/01/08 06:02:35
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 06:02:35
27793,69,Tauren,Shaman,Hellfire Peninsula,228,01/01/08 06:02:40
6359,70,Tauren,Hunter,Terokkar Forest,53,01/01/08 06:02:50
414,70,Tauren,Shaman,Terokkar Forest,290,01/01/08 06:02:55
820,70,Tauren,Shaman,Maraudon,103,01/01/08 06:02:55
23561,70,Tauren,Shaman,Nagrand,204,01/01/08 06:02:55
22318,70,Tauren,Druid,Shattrath City,103,01/01/08 06:03:00
7411,70,Tauren,Druid,Zangarmarsh,53,01/01/08 06:03:00
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 06:03:00
182,1,Troll,Hunter,Durotar,-1,01/01/08 06:03:05
64233,35,Troll,Hunter,The Barrens,174,01/01/08 06:03:05
230,70,Troll,Warrior,Coilfang: The Slave Pens,103,01/01/08 06:03:20
22246,70,Troll,Hunter,Shadowmoon Valley,243,01/01/08 06:03:26
590,70,Troll,Rogue,Netherstorm,103,01/01/08 06:03:31
29395,70,Troll,Priest,Orgrimmar,35,01/01/08 06:03:41
24897,70,Troll,Priest,Eye of the Storm,103,01/01/08 06:03:41
25748,70,Troll,Mage,Coilfang: The Slave Pens,259,01/01/08 06:03:46
65002,15,Undead,Warlock,Orgrimmar,282,01/01/08 06:03:51
64741,30,Undead,Rogue,Orgrimmar,282,01/01/08 06:03:51
47856,30,Undead,Warrior,The Barrens,174,01/01/08 06:03:51
65351,16,Undead,Rogue,Silverpine Forest,243,01/01/08 06:03:51
23111,61,Undead,Rogue,Undercity,174,01/01/08 06:03:56
9429,65,Undead,Mage,Shattrath City,5,01/01/08 06:04:02
11087,68,Undead,Warlock,Nagrand,-1,01/01/08 06:04:07
22790,70,Undead,Mage,Blade's Edge Mountains,103,01/01/08 06:04:12
22038,70,Undead,Mage,Terokkar Forest,103,01/01/08 06:04:12
22493,70,Undead,Priest,Shattrath City,104,01/01/08 06:04:17
1027,70,Undead,Rogue,Coilfang: The Slave Pens,5,01/01/08 06:04:22
30945,70,Undead,Rogue,Warsong Gulch,167,01/01/08 06:04:22
24994,70,Undead,Warlock,Coilfang: The Slave Pens,53,01/01/08 06:04:27
2416,70,Undead,Warlock,Shattrath City,204,01/01/08 06:04:27
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:04:27
23363,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:04:27
65445,8,Blood Elf,Hunter,Tirisfal Glades,-1,01/01/08 06:04:37
65557,6,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:04:37
65555,7,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 06:04:37
65537,8,Blood Elf,Warlock,Silvermoon City,-1,01/01/08 06:04:37
64459,20,Blood Elf,Mage,The Barrens,282,01/01/08 06:04:43
65302,15,Blood Elf,Hunter,Ghostlands,282,01/01/08 06:04:43
63818,28,Blood Elf,Priest,Durotar,-1,01/01/08 06:04:48
63650,28,Blood Elf,Paladin,Durotar,-1,01/01/08 06:04:48
40982,29,Blood Elf,Paladin,Scarlet Monastery,167,01/01/08 06:04:48
63559,39,Blood Elf,Paladin,Scarlet Monastery,131,01/01/08 06:04:53
63488,44,Blood Elf,Rogue,Tanaris,282,01/01/08 06:04:58
64411,41,Blood Elf,Rogue,Tirisfal Glades,282,01/01/08 06:04:58
34776,46,Blood Elf,Paladin,Zul'Farrak,103,01/01/08 06:05:03
49841,46,Blood Elf,Rogue,Stranglethorn Vale,-1,01/01/08 06:05:03
37084,52,Blood Elf,Paladin,Un'Goro Crater,282,01/01/08 06:05:08
59446,61,Blood Elf,Mage,Winterspring,167,01/01/08 06:05:18
64813,64,Blood Elf,Priest,Terokkar Forest,-1,01/01/08 06:05:18
63189,65,Blood Elf,Hunter,Zangarmarsh,266,01/01/08 06:05:18
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:05:28
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:05:33
13666,70,Blood Elf,Paladin,Orgrimmar,204,01/01/08 06:05:39
47821,70,Blood Elf,Paladin,Orgrimmar,189,01/01/08 06:05:39
35143,70,Blood Elf,Hunter,Nagrand,5,01/01/08 06:05:44
59803,70,Blood Elf,Priest,Orgrimmar,-1,01/01/08 06:05:54
42935,70,Blood Elf,Priest,Zangarmarsh,259,01/01/08 06:05:54
51738,70,Blood Elf,Priest,Arathi Basin,104,01/01/08 06:05:54
27494,70,Blood Elf,Mage,Zul'Farrak,104,01/01/08 06:06:04
56860,46,Orc,Warrior,Dustwallow Marsh,-1,01/01/08 06:12:22
63868,1,Orc,Shaman,Orgrimmar,-1,01/01/08 06:12:22
62400,5,Orc,Rogue,Orgrimmar,-1,01/01/08 06:12:22
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 06:12:32
62117,69,Orc,Shaman,Netherstorm,35,01/01/08 06:12:32
11955,70,Orc,Warrior,Scarlet Monastery,103,01/01/08 06:12:37
18200,70,Orc,Hunter,Terokkar Forest,251,01/01/08 06:12:42
25501,70,Orc,Hunter,Nagrand,-1,01/01/08 06:12:42
793,70,Orc,Shaman,Shattrath City,-1,01/01/08 06:12:52
65516,9,Tauren,Druid,Mulgore,167,01/01/08 06:13:02
44813,45,Tauren,Druid,Feralas,189,01/01/08 06:13:02
22026,60,Tauren,Druid,Burning Steppes,282,01/01/08 06:13:08
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 06:13:08
27793,69,Tauren,Shaman,Hellfire Peninsula,228,01/01/08 06:13:13
5770,70,Tauren,Hunter,Nagrand,19,01/01/08 06:13:23
414,70,Tauren,Shaman,Eye of the Storm,290,01/01/08 06:13:28
820,70,Tauren,Shaman,Maraudon,103,01/01/08 06:13:28
7411,70,Tauren,Druid,Zangarmarsh,53,01/01/08 06:13:33
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 06:13:33
19481,70,Tauren,Druid,Ghostlands,19,01/01/08 06:13:33
64233,35,Troll,Hunter,Orgrimmar,174,01/01/08 06:13:38
182,1,Troll,Hunter,Durotar,-1,01/01/08 06:13:38
230,70,Troll,Warrior,Zangarmarsh,103,01/01/08 06:13:53
22246,70,Troll,Hunter,Shadowmoon Valley,243,01/01/08 06:13:58
590,70,Troll,Rogue,Netherstorm,103,01/01/08 06:14:04
24897,70,Troll,Priest,Eye of the Storm,103,01/01/08 06:14:14
25748,70,Troll,Mage,Netherstorm,259,01/01/08 06:14:19
47856,30,Undead,Warrior,Thousand Needles,174,01/01/08 06:14:24
64741,30,Undead,Rogue,Ashenvale,282,01/01/08 06:14:24
65002,15,Undead,Warlock,The Barrens,282,01/01/08 06:14:24
65351,16,Undead,Rogue,Silverpine Forest,243,01/01/08 06:14:24
23111,61,Undead,Rogue,Undercity,174,01/01/08 06:14:29
9429,65,Undead,Mage,Nagrand,5,01/01/08 06:14:34
11087,68,Undead,Warlock,Nagrand,-1,01/01/08 06:14:39
22790,70,Undead,Mage,Shattrath City,103,01/01/08 06:14:44
22493,70,Undead,Priest,Shattrath City,104,01/01/08 06:14:49
30945,70,Undead,Rogue,Alterac Valley,167,01/01/08 06:14:55
1027,70,Undead,Rogue,Zangarmarsh,5,01/01/08 06:14:55
24994,70,Undead,Warlock,Shattrath City,53,01/01/08 06:15:00
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:15:00
23363,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:15:00
2416,70,Undead,Warlock,Nagrand,204,01/01/08 06:15:00
65445,9,Blood Elf,Hunter,Tirisfal Glades,-1,01/01/08 06:15:10
65557,6,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:15:10
65555,7,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:15:10
65537,8,Blood Elf,Warlock,Silvermoon City,-1,01/01/08 06:15:10
64459,20,Blood Elf,Mage,The Barrens,282,01/01/08 06:15:15
65302,15,Blood Elf,Hunter,Ghostlands,282,01/01/08 06:15:15
40982,29,Blood Elf,Paladin,Scarlet Monastery,167,01/01/08 06:15:20
63818,28,Blood Elf,Priest,Silvermoon City,-1,01/01/08 06:15:20
63650,28,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 06:15:20
63559,39,Blood Elf,Paladin,Scarlet Monastery,131,01/01/08 06:15:25
64597,36,Blood Elf,Paladin,Arathi Highlands,282,01/01/08 06:15:25
63488,44,Blood Elf,Rogue,Tanaris,282,01/01/08 06:15:31
64411,41,Blood Elf,Rogue,Duskwood,282,01/01/08 06:15:31
49841,46,Blood Elf,Rogue,Undercity,-1,01/01/08 06:15:36
34776,47,Blood Elf,Paladin,Zul'Farrak,103,01/01/08 06:15:36
37084,52,Blood Elf,Paladin,Un'Goro Crater,282,01/01/08 06:15:41
64813,64,Blood Elf,Priest,Terokkar Forest,-1,01/01/08 06:15:51
63189,65,Blood Elf,Hunter,Zangarmarsh,266,01/01/08 06:15:51
59446,61,Blood Elf,Mage,Thunder Bluff,167,01/01/08 06:15:51
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:16:01
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:16:06
47821,70,Blood Elf,Paladin,Arathi Basin,189,01/01/08 06:16:12
35143,70,Blood Elf,Hunter,Shattrath City,5,01/01/08 06:16:17
51738,70,Blood Elf,Priest,Orgrimmar,104,01/01/08 06:16:27
59803,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 06:16:27
42935,70,Blood Elf,Priest,Netherstorm,259,01/01/08 06:16:27
60343,70,Blood Elf,Warlock,Nagrand,104,01/01/08 06:16:32
27494,70,Blood Elf,Mage,Zul'Farrak,104,01/01/08 06:16:37
56860,46,Orc,Warrior,Dustwallow Marsh,-1,01/01/08 06:22:10
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 06:22:20
62117,69,Orc,Shaman,Netherstorm,35,01/01/08 06:22:20
11955,70,Orc,Warrior,Scarlet Monastery,103,01/01/08 06:22:25
4932,70,Orc,Hunter,Ragefire Chasm,62,01/01/08 06:22:30
58271,70,Orc,Hunter,Shattrath City,243,01/01/08 06:22:30
25501,70,Orc,Hunter,Shattrath City,-1,01/01/08 06:22:30
18200,70,Orc,Hunter,Terokkar Forest,251,01/01/08 06:22:30
793,70,Orc,Shaman,Warsong Gulch,-1,01/01/08 06:22:41
18758,42,Tauren,Warrior,Tanaris,171,01/01/08 06:22:51
65516,9,Tauren,Druid,Mulgore,167,01/01/08 06:22:51
44813,45,Tauren,Druid,Feralas,189,01/01/08 06:22:51
50398,62,Tauren,Druid,Hellfire Peninsula,156,01/01/08 06:22:56
22026,60,Tauren,Druid,Burning Steppes,282,01/01/08 06:22:56
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 06:22:56
27793,69,Tauren,Shaman,Hellfire Peninsula,228,01/01/08 06:23:01
414,70,Tauren,Shaman,Eye of the Storm,290,01/01/08 06:23:16
820,70,Tauren,Shaman,Maraudon,103,01/01/08 06:23:16
19481,70,Tauren,Druid,Eastern Plaguelands,19,01/01/08 06:23:22
7411,70,Tauren,Druid,Zangarmarsh,53,01/01/08 06:23:22
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 06:23:22
56888,1,Troll,Shaman,Orgrimmar,-1,01/01/08 06:23:27
64233,35,Troll,Hunter,Orgrimmar,174,01/01/08 06:23:27
182,1,Troll,Hunter,Durotar,-1,01/01/08 06:23:27
230,70,Troll,Warrior,Coilfang: The Slave Pens,103,01/01/08 06:23:42
22246,70,Troll,Hunter,Shadowmoon Valley,243,01/01/08 06:23:47
590,70,Troll,Rogue,Netherstorm,103,01/01/08 06:23:52
24897,70,Troll,Priest,Eye of the Storm,103,01/01/08 06:24:03
25748,70,Troll,Mage,Netherstorm,259,01/01/08 06:24:08
64741,30,Undead,Rogue,Thousand Needles,282,01/01/08 06:24:13
47856,30,Undead,Warrior,Hillsbrad Foothills,174,01/01/08 06:24:13
65002,15,Undead,Warlock,The Barrens,282,01/01/08 06:24:13
65351,16,Undead,Rogue,Silverpine Forest,243,01/01/08 06:24:13
23111,61,Undead,Rogue,Undercity,174,01/01/08 06:24:18
9429,65,Undead,Mage,Nagrand,5,01/01/08 06:24:23
11087,68,Undead,Warlock,Nagrand,-1,01/01/08 06:24:28
22790,70,Undead,Mage,Eye of the Storm,103,01/01/08 06:24:33
22493,70,Undead,Priest,Orgrimmar,104,01/01/08 06:24:38
30945,70,Undead,Rogue,Alterac Valley,167,01/01/08 06:24:43
1027,70,Undead,Rogue,Netherstorm,5,01/01/08 06:24:43
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:24:48
23363,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:24:48
24994,70,Undead,Warlock,Netherstorm,-1,01/01/08 06:24:48
2416,70,Undead,Warlock,Netherstorm,204,01/01/08 06:24:48
65557,6,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:24:59
65555,7,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:24:59
65537,8,Blood Elf,Warlock,Silvermoon City,-1,01/01/08 06:24:59
62654,12,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 06:25:04
64459,20,Blood Elf,Mage,The Barrens,282,01/01/08 06:25:04
65302,15,Blood Elf,Hunter,Ghostlands,282,01/01/08 06:25:04
63818,28,Blood Elf,Priest,Undercity,-1,01/01/08 06:25:09
63650,28,Blood Elf,Paladin,Undercity,-1,01/01/08 06:25:09
40982,29,Blood Elf,Paladin,Scarlet Monastery,167,01/01/08 06:25:09
63559,39,Blood Elf,Paladin,Scarlet Monastery,131,01/01/08 06:25:14
64597,36,Blood Elf,Paladin,Arathi Highlands,282,01/01/08 06:25:14
63488,44,Blood Elf,Rogue,Tanaris,282,01/01/08 06:25:19
64411,41,Blood Elf,Rogue,Hillsbrad Foothills,282,01/01/08 06:25:19
49841,46,Blood Elf,Rogue,Undercity,-1,01/01/08 06:25:24
34776,47,Blood Elf,Paladin,Zul'Farrak,103,01/01/08 06:25:24
37084,52,Blood Elf,Paladin,Un'Goro Crater,282,01/01/08 06:25:29
63189,65,Blood Elf,Hunter,Thunder Bluff,266,01/01/08 06:25:39
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:25:50
38495,68,Blood Elf,Paladin,Netherstorm,62,01/01/08 06:25:55
47821,70,Blood Elf,Paladin,Alterac Valley,189,01/01/08 06:26:00
42935,70,Blood Elf,Priest,The Arcatraz,259,01/01/08 06:26:15
51738,70,Blood Elf,Priest,Orgrimmar,104,01/01/08 06:26:15
59803,70,Blood Elf,Priest,Eye of the Storm,-1,01/01/08 06:26:15
60343,70,Blood Elf,Warlock,Terokkar Forest,104,01/01/08 06:26:20
27494,70,Blood Elf,Mage,Zul'Farrak,104,01/01/08 06:26:25
56860,46,Orc,Warrior,Dustwallow Marsh,-1,01/01/08 06:31:58
37616,65,Orc,Hunter,Terokkar Forest,291,01/01/08 06:32:08
62117,69,Orc,Shaman,Netherstorm,35,01/01/08 06:32:08
11955,70,Orc,Warrior,Scarlet Monastery,103,01/01/08 06:32:13
4932,70,Orc,Hunter,Ragefire Chasm,62,01/01/08 06:32:18
58271,70,Orc,Hunter,Shattrath City,243,01/01/08 06:32:18
18200,70,Orc,Hunter,Terokkar Forest,251,01/01/08 06:32:18
793,70,Orc,Shaman,Warsong Gulch,-1,01/01/08 06:32:29
18758,42,Tauren,Warrior,Tanaris,171,01/01/08 06:32:39
65516,9,Tauren,Druid,Mulgore,167,01/01/08 06:32:39
44813,45,Tauren,Druid,Feralas,189,01/01/08 06:32:39
65523,10,Tauren,Druid,Silvermoon City,-1,01/01/08 06:32:39
63496,1,Tauren,Warrior,Thunder Bluff,-1,01/01/08 06:32:39
50398,62,Tauren,Druid,Hellfire Peninsula,156,01/01/08 06:32:44
22026,60,Tauren,Druid,Burning Steppes,282,01/01/08 06:32:44
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 06:32:44
27793,69,Tauren,Shaman,Shattrath City,228,01/01/08 06:32:49
414,70,Tauren,Shaman,Eye of the Storm,290,01/01/08 06:33:04
820,70,Tauren,Shaman,Terokkar Forest,103,01/01/08 06:33:04
19481,70,Tauren,Druid,Eastern Plaguelands,19,01/01/08 06:33:10
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 06:33:10
64233,35,Troll,Hunter,Orgrimmar,174,01/01/08 06:33:15
182,1,Troll,Hunter,Durotar,-1,01/01/08 06:33:15
24417,51,Troll,Priest,Orgrimmar,-1,01/01/08 06:33:20
230,70,Troll,Warrior,Netherstorm,103,01/01/08 06:33:30
22246,70,Troll,Hunter,Shadowmoon Valley,243,01/01/08 06:33:35
590,70,Troll,Rogue,Netherstorm,103,01/01/08 06:33:40
24897,70,Troll,Priest,Eye of the Storm,103,01/01/08 06:33:50
25748,70,Troll,Mage,The Arcatraz,259,01/01/08 06:33:55
64741,30,Undead,Rogue,Thousand Needles,282,01/01/08 06:34:01
47856,30,Undead,Warrior,Hillsbrad Foothills,174,01/01/08 06:34:01
65002,15,Undead,Warlock,The Barrens,282,01/01/08 06:34:01
65351,16,Undead,Rogue,Silverpine Forest,243,01/01/08 06:34:01
9429,66,Undead,Mage,Undercity,5,01/01/08 06:34:11
11087,68,Undead,Warlock,Nagrand,-1,01/01/08 06:34:16
345,70,Undead,Mage,Shattrath City,9,01/01/08 06:34:21
22790,70,Undead,Mage,Eye of the Storm,103,01/01/08 06:34:21
22268,70,Undead,Priest,Warsong Gulch,204,01/01/08 06:34:26
1027,70,Undead,Rogue,The Arcatraz,5,01/01/08 06:34:31
30945,70,Undead,Rogue,Alterac Valley,167,01/01/08 06:34:31
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:34:36
23363,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 06:34:36
24994,70,Undead,Warlock,Netherstorm,53,01/01/08 06:34:36
2416,70,Undead,Warlock,Netherstorm,204,01/01/08 06:34:36
65537,8,Blood Elf,Warlock,Tirisfal Glades,-1,01/01/08 06:34:47
